Date,AT0000606306,AT0000652011,AT0000720008,AT0000730007,AT0000743059,AT0000746409,AT0000831706,AT0000908504,AT0000937503,AT0000A21KS2,BE0003470755,BE0003565737,BE0003717312,BE0003735496,BE0003739530,BE0003764785,BE0003797140,BE0003810273,BE0003867844,BE0974256852,BE0974264930,BE0974290224,BE0974293251,BE0974320526,BMG812761002,CH0000816824,CH0001752309,CH0002497458,CH0003671440,CH0008742519,CH0010570759,CH0010645932,CH0011037469,CH0011075394,CH0012005267,CH0012032048,CH0012138530,CH0012138605,CH0012142631,CH0012214059,CH0012221716,CH0012255151,CH0012410517,CH0012549785,CH0013841017,CH0014786500,CH0014852781,CH0018294154,CH0021783391,CH0024638196,CH0024899483,CH0025238863,CH0025751329,CH0030170408,CH0038388911,CH0038863350,CH0102659627,CH0210483332,CH0418792922,DE0005089031,DE0005140008,DE0005190003,DE0005200000,DE0005439004,DE0005470405,DE0005552004,DE0005557508,DE0005558662,DE0005773303,DE0005785638,DE0005785802,DE0005810055,DE0005909006,DE0005937007,DE0006047004,DE0006048432,DE0006070006,DE0006202005,DE0006231004,DE0006599905,DE0006602006,DE0006969603,DE0007030009,DE0007037129,DE0007042301,DE0007100000,DE0007164600,DE0007235301,DE0007236101,DE0007251803,DE0007257503,DE0007500001,DE0007664005,DE0008001009,DE0008232125,DE0008402215,DE0008404005,DE0008430026,DE000A0D9PT0,DE000A1EWWW0,DE000BASF111,DE000BAY0017,DE000CBK1001,DE000CLS1001,DE000ENAG999,DE000KC01000,DE000KSAG888,DE000PAH0038,DE000SYM9999,DE000TUAG000,DE000WCH8881,DK0010181759,DK0010207497,DK0010234467,DK0010244508,DK0010268606,DK0010274414,DK0010287663,DK0010307958,DK0010311471,DK0060079531,DK0060083210,DK0060336014,DK0060448595,DK0060477503,DK0060534915,DK0060636678,DK0060738599,ES0111845014,ES0113211835,ES0113679I37,ES0113770434,ES0113860A34,ES0113900J37,ES0113980F34,ES0115056139,ES0116870314,ES0117160111,ES0118594417,ES0118900010,ES0122060314,ES0124244E34,ES0125220311,ES0130960018,ES0132105018,ES0134950F36,ES0143416115,ES0144580Y14,ES0148396007,ES0152503035,ES0167050915,ES0171996087,ES0173093024,ES0173516115,ES0177542018,ES0178430E18,ES0182870214,ES0184933812,FI0009000202,FI0009000681,FI0009002422,FI0009003222,FI0009003305,FI0009003552,FI0009003727,FI0009005318,FI0009005870,FI0009005961,FI0009005987,FI0009007132,FI0009007694,FI0009007835,FI0009007884,FI0009013296,FI0009013403,FI0009013429,FI0009014575,FI0009800643,FI4000297767,FR0000031122,FR0000035081,FR0000044448,FR0000045072,FR0000051732,FR0000052292,FR0000054470,FR0000054900,FR0000064578,FR0000073272,FR0000077919,FR0000120073,FR0000120172,FR0000120222,FR0000120271,FR0000120321,FR0000120404,FR0000120503,FR0000120537,FR0000120560,FR0000120578,FR0000120628,FR0000120644,FR0000120685,FR0000120693,FR0000120859,FR0000121014,FR0000121121,FR0000121204,FR0000121220,FR0000121261,FR0000121329,FR0000121485,FR0000121501,FR0000121667,FR0000121964,FR0000121972,FR0000124141,FR0000125007,FR0000125338,FR0000125486,FR0000125585,FR0000127771,FR0000130007,FR0000130213,FR0000130403,FR0000130452,FR0000130577,FR0000130650,FR0000130809,FR0000131104,FR0000131708,FR0000131757,FR0000131906,FR0000133308,FR0004548873,FR0010040865,FR0010208488,FR0010220475,FR0010221234,FR0010242511,FR0010307819,FR0010313833,FR0010340141,FR0010411983,FR0013176526,FR0013181864,GB0000456144,GB0000595859,GB0000811801,GB0000904986,GB0000961622,GB0001367019,GB0001500809,GB0002162385,GB0002374006,GB0002405495,GB0002634946,GB0002652740,GB0002875804,GB0003452173,GB0004065016,GB0004082847,GB0004161021,GB0004478896,GB0004544929,GB0005405286,GB0005603997,GB0005758098,GB0006043169,GB0006215205,GB0006731235,GB0006776081,GB0006825383,GB0006834344,GB0007099541,GB0007188757,GB0007365546,GB0007668071,GB0007739609,GB0007908733,GB0007973794,GB0007980591,GB0008025412,GB0008706128,GB0008754136,GB0008762899,GB0008782301,GB0008847096,GB0009223206,GB0009252882,GB0009465807,GB0009697037,GB0009895292,GB0030232317,GB0030587504,GB0030913577,GB0031215220,GB0031274896,GB0031348658,GB0031638363,GB0031698896,GB0031743007,GB0033195214,GB0033986497,GB00B019KW72,GB00B01C3S32,GB00B01FLG62,GB00B02J6398,GB00B02L3W35,GB00B033F229,GB00B03MLX29,GB00B06QFB75,GB00B0744B38,GB00B0H2K534,GB00B0HZPV38,GB00B10RZP78,GB00B132NW22,GB00B17BBQ50,GB00B18V8630,GB00B19NLV48,GB00B1FH8J72,GB00B1FP6H53,GB00B1H0DZ51,GB00B1KJJ408,GB00B1L8B624,GB00B1WY2338,GB00B1XZS820,GB00B1YW4409,GB00B1Z4ST84,GB00B23K0M20,GB00B24CGK77,GB00B2988H17,GB00B2B0DG97,GB00B39J2M42,GB00B3DGH821,GB00B43G0577,GB00B4Y7R145,GB00B5N0P849,GB00B5ZN1N88,GB00B61TVQ02,GB00B63H8491,GB00B74CDH82,GB00B7N0K053,GB00B7T77214,GB00B82YXW83,GB00B8C3BL03,GB00BD6K4575,GB00BDR05C01,GB00BF8Q6K64,GB00BGLP8L22,GB00BH0P3Z91,GB00BH4HKS39,GB00BJQZC279,GB00BK1PTB77,GB00BKKMKR23,GB00BMJ6DW54,GB00BYT1DJ19,GB00BYW0PQ60,GB00BZ4BQC70,GRS003003035,GRS004013009,GRS014003024,GRS015003007,GRS074083007,GRS260333000,GRS314003005,GRS323003012,GRS419003009,GRS434003000,IE0001827041,IE0002424939,IE0004906560,IE0004927939,IE00B00MZ448,IE00B010DT83,IE00B06H8J93,IE00BD1RP616,IE00BF0L3536,IE00BWB8X525,IE00BYTBXV33,IT0000062072,IT0000062957,IT0000072618,IT0000784154,IT0001063210,IT0001233417,IT0001250932,IT0003128367,IT0003132476,IT0003153415,IT0003242622,IT0003487029,IT0003497168,IT0003506190,IT0003856405,IT0004623051,IT0004810062,IT0004827447,IT0005108763,IT0005218380,IT0005218752,IT0005239360,IT0005252140,JE00B3DCF752,JE00B8KF9B49,JE00BJ1DLW90,JE00BJVNSS43,LU0075646355,LU0088087324,LU0156801721,LU1598757687,NL0000008977,NL0000009082,NL0000009165,NL0000009355,NL0000009538,NL0000009827,NL0000226223,NL0000235190,NL0000289213,NL0000303709,NL0000337319,NL0000352565,NL0000360618,NL0000379121,NL0000390706,NL0000395903,NL0000852580,NL0009432491,NL0009739416,NL0010273215,NL0010583399,NL0010877643,NL0011794037,NL0011821202,NL0012169213,NL0013267909,NL0013332471,NO0003053605,NO0003733800,NO0005052605,NO0010031479,NO0010063308,NO0010096985,NO0010112675,NO0010187032,NO0010199151,NO0010208051,NO0010215684,NO0010861990,PTBCP0AM0015,PTCPR0AM0003,PTEDP0AM0009,PTGAL0AM0009,PTPTC0AM0009,PTZON0AM0006,SE0000103699,SE0000103814,SE0000106270,SE0000107419,SE0000108227,SE0000108656,SE0000111940,SE0000112724,SE0000113250,SE0000115446,SE0000148884,SE0000163594,SE0000171100,SE0000190126,SE0000202624,SE0000242455,SE0000379190,SE0000412371,SE0000667891,SE0000667925,SE0000695876,SE0000825820,SE0001662230,SE0005190238,SE0007100581,SE0007100599,SE0011090018,SE0011166610,SE0012455673,SE0013256682
31/12/2007,112.16737,59.383175,19.258022,20.625,40.78584,37.1,42.549564,56.038006,44.4,88.900185,109.77356,96.75,84.4,61.394344,50.85,65,88.78556,34.74,82.14277,32.7,269.73108,20591.033,30.86488,13.460001,47.8402,86.48348,787.12994,1364,510.9833,464.5,31840,1076.6927,229.3,334.5,63.24954,233.7,76.31169,79.9,21.219852,101.60952,22,295.25,125.9,96.25,109.02432,144,274.12137,72.7,134.7,80,69.190575,96,32.547894,210.1,148.73375,45.625,15.110899,36.765827,35.000008,14.32,84.23116,46.8,51.55,89.79754,39.66,23.6,13.5,32.25759,58.71,53.87328,34.166634,80.605,55.12892,74.96638,103.968605,39.92663,62.62,97.6,9.780482,44.73,17.8,27.87,60.49,79.73428,19.354944,47.66,35.41,16.744036,81.892914,44.3,16.52576,36.21,85.51,66,21.46,34.22,153,121,40.79,36.92,36.965,44.481094,194.37534,43.77,30.47894,26.479454,19.756903,82.85979,20.25,10.68,123.4,468.1874,466.5,375,9036.069,252.5,243.83423,241.95876,411.68848,292.5,98.5,237.25,98.8,98.700005,103.1,49.3,94,96.9,13.499832,18.011566,7.4010224,15.146331,5.8905463,13.379345,8.540898,33.98,26.102114,50.325764,18.75,11.410408,57.144913,3.7939415,157.55,16.82,20.94,9.066444,17.50295,8.2,8.694,18.802578,41.73,5.2536464,7.7175,25.14,5.0306664,16.56029,35.495277,14.134638,10.225,16.79,70.14715,10.065552,20.62176,30.25,7.323326,15.16,24.74,12.198636,19.65,21.12,22.26,31.207115,18.447617,7.789993,11.31,45.47,5.915,15.845102,84.62937,34.52,98,93.45333,30.321596,32.638496,93.85,15.425,23.077639,134.66006,18.2,22.7,50.660255,38.612137,21.9625,51.8,81.1,41.329292,51.85,102.080475,93.68985,67.45,31.59883,55.767395,10.660497,72.632645,67.18822,72.90924,59.024235,113.78297,53.55,67.83012,40.39,103.66625,36.41628,43.025,44.09391,45.77393,52.851616,65.77516,48.7,52.7,63.234035,28.968283,9.38488,33.640915,74.5222,75.15,32.95,20.5,119.888504,83.14563,49.12,125.1,94.95,21.2,29.123575,116.683464,32.99,46.85,15.4,49.56102,22.81,37.24861,64.4,20.9,11.669989,220.2205,4.057134,1.215,7.7508855,14.1,3.629418,13.000285,3.3937502,8.21,9.9,10.95,4.1775,19.46,15.44,4.4393606,9.948902,11.718619,1.5775,5.8650002,18.014977,8.060779,1.5475,2.895623,2.825,5.4810843,8.015,8.02,11.604988,8.4540205,5.8578753,22.428732,3.825,10.135,15.685726,14.96,3.3566873,5.345,9.599367,2.88465,5.86,6.685,2.744386,4.18,5.7275,13.65,5.71,3.6215918,28.4,4.775,10.815523,3.0313606,27.68,6.4654026,6.6571436,8.575,4.204517,6.585,2.3925,1.0775,4.3375,12.04,1.8825,10.205,12.682071,3.3028164,17.14,2.74,6.39,3.5419333,10.47,13.84,2.5,4.853105,5.675,5.775,14.15,6.96,4.9806957,13.9263735,6.43,11.0007715,24.363207,6.603882,6.8358507,3.8542707,23.936554,3.4312499,5.895616,7.539545,6.6094747,2.3514557,1.0334917,2.7094092,12.428862,8.917428,3.4672058,1.9066141,17.688082,53.629784,4.446263,2.8323755,3.1706522,6.9305615,2.9956956,5.119465,8.807467,1.5197706,7.1190195,4.4788127,7.1459894,4.325698,7.3298116,19.02983,15.443469,28733.617,83,237627.34,621.25415,43,22.76,8.115876,23905.22,22.461048,8.251435,18.181135,16.07881,19.77,19.37,7.8668046,7.5016785,15.51,324.35123,5532.5,1975.9185,4.65819,28.86364,16.666666,5.388197,25.275595,9.26,2.475,3.269045,6.967684,24.7,3.0242217,2.6625001,19.383806,2.2625,19.384497,19.616022,6.422333,46.38428,48.852047,3.6151187,97.76005,8041.2285,189.30182,23.602875,16.08163,7.47,5.3036294,59.47104,115.57147,13.35,18.06,78.74965,33.17,6.699427,38.87,20.42,29.84,38.04,14.27,25.46,89.36475,15.05,12.566165,36.44,25.783592,51.35,16.95,23.01,23.399977,20.065,13.924953,20.51384,26.297728,4.1340666,7.663247,25.762308,17.934895,43.551746,26.791786,70.73765,63.162334,57.734615,88.975624,126.5,166.5,952.5773,816.94055,136.63445,166,27.406147,3809.7148,11.459014,6.22,3.83,6.4,5.6312323,10.27,79.05288,112.4783,188,168,122.62156,137.5,92.25,25.250338,136.81136,97.88426,119.68935,85.71575,115.677795,141.5,118.34093,217.12962,81.559906,145.29213,107.94513,51.471775,81.5,52.186146,68.086105,54.765877,50.666615,70.83327,151.25,71.26302,143.68808,83.76785
31/01/2008,80.96774,36.01392,17.278828,16.505,47.66789,44.1,27.696133,51.48898,40.98,48.303703,78.93734,84.99,74,58.218132,32.485,65.76,77.56,32.675,65.5,33.724,148.90001,14559.317,34.290836,15.211,27.7,49.860054,442.22906,1397,277.52914,428.5,34675,1017.1963,285,306,48.177494,195.8,52.814472,56.2,8.557514,86.26913,26.8,289.25,95.35,95.5,127.4575,184,233.71182,61,106,64.45,39.415504,98,29.870718,149,95.86189,48.3,15.161572,32.55418,28.000004,12.72,58.380806,36.8,51.55,67.20793,23.2,21.66,13.74,50.344593,50.45,52.28,34.46,116.85,38.51738,76.46162,92.53233,30.55,67.23,104.32,6.0359035,41.45,20.6,24.025,47.46,82.18612,17.312998,52.19,32.2,29.265133,83.5112,42.05,17.25905,32.74,151.79,55.57,15.97,29.88,119.46,120.27,35.79,42.48,43.605,53.957928,121.43214,39.25,36.13965,21.65641,39.883533,102.4964,16.66,10.724667,143.86,422.1759,334,439,7673.612,477,164.02132,179.42468,295.52356,179,94.75,511,77,81.700005,74,62.4,71.9,67,13.124134,13.303032,6.258218,11.414215,4.1949096,10.848365,8.085417,41.02,31.365118,37.00007,17.25,9.228561,31.725773,2.6873753,169.65,18.42,15.79,4.6528487,21.16228,10.18,6.7000003,13.02065,35.01,7.26121,9.6325,21.33,3.1058693,19.318691,16.251495,10.024435,8.5425,24.36,48.06887,9.74242,17.212715,27.5,7.10666,22.62,20.28,8.826577,12.62,27,17.44,23.973577,16.264587,7.11666,11.13,28.25,8.0375,10.869847,66.78395,18.6,85.75,65.38163,18.907167,25.260418,67,30.165,14.97072,82.34706,10.96,21.76,52.695736,41.06689,20.3875,48.71,82.46,33.141415,51.33,91.60311,64.386856,54.35,22.355633,50.983288,5.594415,65.88257,47.88083,61.761066,41.424194,66.33705,36.2,61.916725,38.65,85.9734,35.52121,38.71,34.655903,38.56,54.8,47.305424,36.2,45.42,70.09863,24.629463,3.9760005,27.30818,65.75593,58.75,24.1,18.6,73.6142,63.979855,43.04,345.35,75.79,23.62,29.894726,84.84568,36.17,66.835,17.78,64.46178,20.44,36.418507,74.8,13.84,8.203325,225.961,5.890224,1.16,2.7672367,7.93,3.681671,8.368572,5.084238,6.245,10.12,10.86,4.65,13.66,17.95,5.3851194,7.6958084,13.364042,1.025,6.87,21.239986,6.5488377,1.321,2.8525,2.9925,6.0993295,8.665,6.9049997,6.45559,7.1160226,5.4693427,40.94173,3.15,8.25,9.119791,15.28,3.3708591,5.32,6.933335,2.1703084,4.865,11,1.2090131,4.17,6.82,11.82,7.425,4.9066725,20.94,2.57,6.760919,2.5657594,21.69,4.246507,4.2281857,8.755,2.662206,4.345,1.456,0.72,3.96,24.6,2.1875,9.8,10.07,2.9533944,17.91,3.6399999,6.28,4.73644,12.15,16.53,2.5925,3.287901,6.58,4.4025,14.22,4.4575,5.17,11.684065,4.4525,9.975,27.5,5.8348246,5.9340134,3.991077,25.60791,2.66,6.05,7.0309834,9.03318,2.6517718,1.1013855,3.8423424,8.669704,6.254,3.560339,2.9038663,7.4963775,30.053686,4.1211996,2.3195496,3.3039606,6.9847064,2.1958244,3.6971161,13.722184,1.8001066,4.9757605,5.369529,6.0186095,3.0206306,5.9071603,14.165665,19.387814,29095.506,71.44,192928.13,553.28876,30.4,20.66,3.5143192,18326.002,18.273129,11.611749,17.115265,13.912285,18.065,9.319,3.9174829,3.241605,9.398,185.73555,3721.25,1026.3265,3.2585902,27.346153,11.942857,4.426518,17.553268,5.895,2.685,2.7678246,6.3841834,21.59,2.9689925,2.8075,14.948379,2.035,19.220367,18.009926,5.649873,30.546892,38.639957,3.1610928,54.47326,5031.835,131.5781,29.154272,6.951362,6.155,5.465,30.953815,93.9854,16.24,13.25,97.24522,34.12,7.34815,37.6,21.79,26.18,28.22,8.34,17.04,64.913445,9.96,9.91691,45.59,18.412764,25.57,12.64,19.14,36.15,16.915,9.994816,18.307175,17.43,3.8805041,8.7145405,16.647596,21.185398,44.498714,30.645456,43.1,59.024693,55.92892,66.09075,109.75,139.2,872.6631,1324.7684,113.72082,255,19.242613,2986.0981,8.412692,5.27,4.26,15.16,5.699558,8.95,92.69237,84.67948,171,126,108.379005,71.5,81,20.69646,102.430695,85,73.90301,64.70291,124.544304,96.25,116.185715,134.82716,62.254505,126.11819,91,56,84.625,44.375973,54.428574,68.7232,36.66663,59.16661,105.5,63.464573,55.19529,86.34798
29/02/2008,81.78173,38.302097,13.780717,18.675,47.568584,49.05,29.006388,55.378147,41.8,54.789978,78.24185,83.34,72.89,52.291683,31.36,67.87,79.51,31.745,66.23,32.394,146.8,14170.466,37.51049,16.895,24.34,43.24174,493.2555,1410,303.32916,398.25,37195,1006.6405,299.75,328.25,45.481323,204.9,45.170273,54.9,8.91532,88.248535,26.62,308.5,94.5,99.25,127.82801,186.5,235.73047,64.1,107,71.65,30.557692,101.6,24.681389,154,101.68962,49.95,15.749387,32.20983,32.300007,12.57,57.681725,36.18,52.95,62.585575,25.2,21.98,12.57,43.966206,49.23,55.65,34.67,104.89,48.460327,81.00307,97.346634,29.21,72.14,117.18,4.7787952,41.095,21.59,23.556,46.21,79.60472,18.483973,55.79,31.61,32.158627,82.774734,46.42,17.457323,38.15,149.99,64.38,15.49,31.57,117.5,116.39,33.6,41.94,41.99,50.04123,120.35329,37.92,36.315086,24.72992,45.685463,97.04785,17.98,12.203106,142.21,495.63287,347.5,463.5,7971.16,505,174.89438,177.50056,316.89792,179.25,97,543,86.4,83,75,67.4,76,70.700005,13.498003,13.009931,5.9317017,9.406071,4.068195,10.940067,8.048771,33.28,34.226555,38.096367,18.44,10.038085,28.59386,2.9541368,169,19.95,16.66,6.0128155,22.682821,9.6,6.87,12.794439,33.92,6.7962065,10.3425,22.85,2.4089198,19.022087,15.419453,10.567851,7.56,24.1,57.90686,9.346583,17.754616,29.13,7.578326,27.36,24.2,7.9286356,11.49,27.7,16.69,26.584408,17.299294,7.753326,11.63,32.9,9.2075,12.778059,72.94023,17.92,93.8,64.953186,16.646427,27.253262,77.66,27.95,13.940705,90.32603,13.31,20.01,53.268394,40.77861,18.19,49.99,78.72,30.698048,45.44,99.891174,65.39304,48.79,21.9648,49.04889,4.809321,65.09661,51.277157,61.4907,46.803207,74.35538,37.31,63.395073,40.59,83.14364,36.49568,39.3,37.73924,37.86,58.87,47.4417,36.44,45.96,71.19051,24.051563,3.7103014,29.073772,64.41961,58.32,23.99,18.095,67.38821,57.89579,54.14,503.17,71.2,22.28,28.579927,88.13228,37.98,70.275,18.19,57.25712,20.95,36.47642,80.55,15.05,8.376658,235.01273,7.3345704,0.9075,2.6885474,7.99,3.8863292,7.8838577,5.3439856,6.115,10.34,9.585,4.8275,14.33,18.95,4.720642,7.499002,13.43628,1.09,7.75,20.286354,6.675196,1.246,2.795,2.975,5.9019065,8.485,6.66,6.170907,6.4137397,5.213167,47.25317,3.7425,6.59,8.544386,14.77,3.530798,5.46,6.8879385,2.2496796,5.25,11.92,1.1604638,4.005,6.555,11.02,7.75,5.00366,18.93,2.8075,5.875039,2.2487545,20.01,3.8519835,4.293408,8.99,2.4690075,4.2125,1.311,0.67,3.5525,26.06,2.1875,10.15,10.44,2.8754978,18.08,3.5,6.975,5.1107345,15.46,15.96,2.6575,2.8776424,6.425,4.26,14.21,4.455,5.05,10.87649,4.16,9.935,32.34,5.093796,5.8864536,4.0002236,26.68305,2.7775,6.37,6.843359,9.048169,2.8458538,1.0301391,4.1997104,8.892884,6.6206427,3.2826889,3.0759473,5.166043,30.28971,4.461209,2.0776012,3.413744,6.6192284,2.2314875,3.8507493,15.143641,1.6707207,4.423423,5.949882,5.858824,2.675969,6.2563515,14.050063,20.306076,26200.43,72.64001,179316.08,505.96472,28.46,18.46,3.1921732,18718.002,17.002638,10.528981,16.916737,12.6762705,20.722,8.977,4.098229,3.37894,9.415,176.93607,3400,1033.7123,2.7023501,27.374998,12.161905,4.144767,16.952396,5.975,2.68,2.9480667,6.122466,22.92,3.0811245,2.8625,13.87745,1.661,18.31334,18.397917,5.2858877,30.33862,41.396942,2.6732154,50.8255,4861.9497,130.24501,34.151787,6.748106,5.965,5.55,28.043436,108.40795,16.37,14.72,111.67971,33.72,7.5906634,37.39,20.53,25.98,29.15,8,17.43,69.7515,9.96,11.569729,50.15,20.405651,25.26,13.99,17.18,36.9,17.26,10.535512,16.595068,19.501366,3.4976737,8.70457,17.085287,22.836615,43.921516,26.08124,40.7,55.393696,65.89732,73.117645,108,160.9,827.91113,1479.3247,126.43959,295,24.442007,3524.7668,7.7065897,5.49,3.875,16.86,5.593642,8.2,106.67973,85.53483,174.5,131.75,109.81448,67,97.75,20.798414,113.81188,92.75,80.22282,62.206333,131.2967,105,125.657455,139.37654,66.158966,134.05223,105.5,49.4,83.875,57.688766,57.171097,58.089046,37.24996,57.83328,106.75,68.4007,68.4518,82.21979
31/03/2008,82.691475,40.83899,12.050072,17.385,41.570374,45.09,30.443153,48.519615,44,52.348087,75.95804,82.14,73.21,53.15287,22.005,65.8,77.29,28.05,65.16,32.600002,159.6,16322.712,34.847244,16.48,24.66,44.482677,464.67123,1428,272.3333,340.25,35185,942.8258,291,312.75,44.99513,186.9,43.910713,57.35,8.418368,86.021706,26.66,265.5,98.7,91.1,121.99238,194.1,247.61792,67.05,110.7,74.4,25.666327,99.35,23.04941,148,110.895744,49.625,14.83726,29.50802,32.500004,13.63,55.693233,34.99,53.29,62.459858,25.43,19.35,10.55,51.075874,45.72,52.75,31.85,102.03,50.323475,78.1426,100.593056,29.28,58,110.19,3.9674697,39.035,21.3,24.394001,44.7,77.601395,18.164616,54.15,31.48,34.75669,66.52406,46.01,16.10719,36.24,183.64,60.47,17.13,33.02,125.48,123.88,26.75,42.11,42.655,49.95266,118.67505,31.36,34.28589,25.541641,49.133915,98.96946,16.36,13.067058,129.78,487.5607,345,467.5,8253.048,516,161.24522,163.55066,294.59424,171.75,103.25,525,88.4,86.3,79.5,64.6,83,75.5,13.304624,13.189573,6.07682,9.254514,4.635075,11.572812,8.248042,30.94,33.36642,39.34388,18.24,8.9238,29.7496,3.1418579,169.65,18.93,17.56,6.7746487,24.144882,9.82,7.0379996,11.663389,36.07,7.453471,9.695,21.86,2.1914153,17.993868,16.793465,11.251916,8.1875,20.04,65.91453,9.637403,16.897427,30.57,7.1249933,27,24.4,6.9829307,11.25,25.81,17.56,26.261894,14.938983,7.379993,12.995,31.09,8.425,13.882812,75.04428,17.84,94.26,66.67587,18.085918,26.819702,79.1,27.285,12.369046,86.71782,12.97,18.62,54.75389,42.691746,19.52,47.04,80.44,30.06121,40.24,95.703705,67.48137,47.52,22.463112,53.446114,5.0315175,60.251347,53.612133,63.536484,47.358646,78.81551,38.94,63.88786,41.01,85.945915,35.449024,41.39,37.807323,40.98,44.16,46.92386,36.07,45.79,72.102,22.703135,3.4351125,26.378044,62.45967,61.6,24.2,18.39,58.782234,62.094376,49.33,511.23,70.1,21.3,28.700138,86.75521,38.24,68.66,17.3,51.10024,19.87,34.1888,72.14,15.12,8.373325,227.99979,6.328042,0.88,2.7114987,8.93,4.1018734,7.6021433,5.625024,6.175,10.16,9.38,4.8525,15.18,18.91,4.5942693,7.5600796,13.821549,1.1425,8.3,20.095629,7.232915,1.2639999,2.7575,2.7425,5.2213173,8.75,6.815,6.405351,6.49362,5.6828218,43.23004,3.9524999,6.17,8.449799,14.04,3.67454,5.12,7.259367,2.237278,5.4,11.67,1.2643055,3.79,6.665,10.66,7.61,5.038928,18.84,3.0225,5.4515686,2.1521668,20.01,3.7037382,4.075251,10.32,2.4608214,4.505,1.3199999,0.633,3.43,23.64,2.2775,8.03,11.14,2.6551616,17.37,3.2725,7.095,5.1846695,15.97,16.99,2.805,2.632654,6.475,3.67,14.19,3.43,4.7625,10.025958,4.0125,9.4,30.28,5.1685214,6.1937637,4.1374264,27.279266,2.7175,6.41,6.818671,8.858312,2.835639,0.9555398,4.111002,8.721208,6.7765713,3.1093442,3.2084045,6.3031335,26.532999,4.96188,1.9787179,3.369308,6.2402124,2.5091498,4.5074086,13.889414,1.5495498,4.0811625,6.5150957,5.7123528,2.4261858,6.497461,13.418698,20.921728,24188.35,72.840004,176775.16,528.6199,26.92,17.98,3.3971748,18855.201,17.708466,10.342297,17.282806,11.998733,19.85,8.45,4.6240964,3.1411965,8.5,178.26071,3375,1187.4694,2.3998034,27.384615,12.3714285,4.158738,17.230577,5.86,2.3274999,2.523387,5.7663593,21.6,2.6961935,2.7024999,14.484309,1.325,16.542473,19.435564,5.729636,31.57091,36.909813,2.580054,42.516705,4538.359,113.04785,32.276146,5.861909,6.01,5.545,23.914759,104.826195,13.37,15.77,114.504814,31.85,6.487228,36.79,21.27,24.23,30.55,6.74,15.01,67.99379,9.32,11.806975,49.19,19.480724,29.67,12.85,16.77,36.48,19.925,9.49447,16.069057,20.646818,3.6418567,9.372619,18.214067,21.600798,45.8335,21.901556,40.1,54.464844,65.45624,73.40253,97.5,152.6,907.8254,1435.1658,125.69143,294.5,22.5469,3122.717,8.31182,5.57,3.84,15.11,4.872096,7.51,101.04303,83.39646,182.5,133.75,114.36018,58.3,100,22.072826,112.86345,90,80.22282,65.32706,125.29457,104.5,122.476265,137.72221,62.90525,136.8622,103.25,47.7,90.25,57.333755,60.33555,59.68417,35.91663,57.66661,102.75,71.57393,60.979946,77.57557
